admin4_code,year,income_total,income_transfert,income_own,own_prop,own_pct,own_income_change,own_income_change_pct,own_prop_change,own_prop_change_pct
21538000000,2022,149684235.66,103483964.34,46200271.31999999,0.31,31.0%,-0.6,-60%,-0.22000000000000003,-22%
21539000000,2021,46805099.84,30732710,16072389.840000004,0.34,34.0%,NA,NA,NA,NA
21539000000,2022,38358566.82,31462054.66,6896512.16,0.18,18.0%,-0.57,-57%,-0.16000000000000003,-16%
21540000000,2021,10926840.1,6597253,4329587.1,0.4,40.0%,NA,NA,NA,NA
21540000000,2022,9189195.47,7273352.34,1915843.1300000008,0.21,21.0%,-0.56,-56%,-0.19000000000000003,-19%
21541000000,2021,152727895.47,44966932.73,107760962.74000001,0.71,71.0%,NA,NA,NA,NA
21541000000,2022,107771595.88,44340360,63431235.879999995,0.59,59.0%,-0.41,-41%,-0.12,-12%
21542000000,2021,30640661.91,18937697,11702964.91,0.38,38.0%,NA,NA,NA,NA
21542000000,2022,18398846.94,13485400.66,4913446.280000001,0.27,27.0%,-0.58,-58%,-0.10999999999999999,-11%
21543000000,2021,70242818,32252201.79,37990616.21,0.54,54.0%,NA,NA,NA,NA
21543000000,2022,40079702.9,28244585,11835117.899999999,0.3,30.0%,-0.69,-69%,-0.24000000000000005,-24%
21544000000,2021,43741619.98,26354042.18,17387577.799999997,0.4,40.0%,NA,NA,NA,NA
21544000000,2022,31575089.01,24740445.34,6834643.670000002,0.22,22.0%,-0.61,-61%,-0.18000000000000002,-18%
21545000000,2021,15716230.709999999,11855686,3860544.709999999,0.25,25.0%,NA,NA,NA,NA
21545000000,2022,14851549.98,13086236.66,1765313.3200000003,0.12,12.0%,-0.54,-54%,-0.13,-13%
21546000000,2021,19463789.59,11426502,8037287.59,0.41,41.0%,NA,NA,NA,NA
21546000000,2022,13544506.03,11101564.34,2442941.6899999995,0.18,18.0%,-0.7,-70%,-0.22999999999999998,-23%
21547000000,2021,211993975,63048381.81,148945593.19,0.7,70.0%,NA,NA,NA,NA
21547000000,2022,90216782.18,58676977.66,31539804.52000001,0.35,35.0%,-0.79,-79%,-0.35,-35%
21548000000,2021,141915721.86,70481957.71,71433764.15000002,0.5,50.0%,NA,NA,NA,NA
21548000000,2022,98536535.55,62046891.34,36489644.20999999,0.37,37.0%,-0.49,-49%,-0.13,-13%
21549000000,2021,17144524.78,7453159,9691365.780000001,0.57,57.0%,NA,NA,NA,NA
21549000000,2022,11410758.42,6753876.34,4656882.08,0.41,41.0%,-0.52,-52%,-0.15999999999999998,-16%
21550000000,2021,117841646.03,58558676.33,59282969.7,0.5,50.0%,NA,NA,NA,NA
21550000000,2022,94856548.63,59219254.29,35637294.339999996,0.38,38.0%,-0.4,-40%,-0.12,-12%
21551000000,2021,59144466.05,26343715,32800751.049999997,0.55,55.0%,NA,NA,NA,NA
21551000000,2022,42031310.53,27261374.66,14769935.870000001,0.35,35.0%,-0.55,-55%,-0.20000000000000007,-20%
21552000000,2021,32051870.02,21683703,10368167.02,0.32,32.0%,NA,NA,NA,NA
21552000000,2022,27936824.93,23218937.66,4717887.27,0.17,17.0%,-0.54,-54%,-0.15,-15%
21553000000,2021,1288755475.83,346574777.46,942180698.3699999,0.73,73.0%,NA,NA,NA,NA
21553000000,2022,960624417.21,315122334.64,645502082.57,0.67,67.0%,-0.31,-31%,-0.05999999999999994,-6%
21554000000,2021,45938655.71,17436018.18,28502637.53,0.62,62.0%,NA,NA,NA,NA
21554000000,2022,39684332.26,18924554.66,20759777.599999998,0.52,52.0%,-0.27,-27%,-0.09999999999999998,-10%
22501000000,2021,27725983.76,19819041,7906942.760000002,0.29,29.0%,NA,NA,NA,NA
22501000000,2022,25768049.42,17930519,7837530.420000002,0.3,30.0%,-0.01,-1%,0.010000000000000009,1%
22502000000,2021,33773099.68,17760466.02,16012633.66,0.47,47.0%,NA,NA,NA,NA
22502000000,2022,30315005.23,16196959.5,14118045.73,0.47,47.0%,-0.12,-12%,0,0%
22503000000,2021,137443228.88,51902229,85540999.88,0.62,62.0%,NA,NA,NA,NA
22503000000,2022,137370510.08,44530067.57,92840442.51000002,0.68,68.0%,0.09,9%,0.06000000000000005,6%
22504000000,2021,24014395.72,18531895.55,5482500.169999998,0.23,23.0%,NA,NA,NA,NA
22504000000,2022,20605710.98,15472190.6,5133520.380000001,0.25,25.0%,-0.06,-6%,0.01999999999999999,2%
22505000000,2021,25832649.74,12504484,13328165.739999998,0.52,52.0%,NA,NA,NA,NA
22505000000,2022,23791188.66,12251764,11539424.66,0.49,49.0%,-0.13,-13%,-0.030000000000000027,-3%
22506000000,2021,62126652.94,18111676,44014976.94,0.71,71.0%,NA,NA,NA,NA
22506000000,2022,55371409.65,16070267,39301142.65,0.71,71.0%,-0.11,-11%,0,0%
22507000000,2021,125533373.53,62525700,63007673.53,0.5,50.0%,NA,NA,NA,NA
22507000000,2022,127071009.82000001,59610562.79,67460447.03,0.53,53.0%,0.07,7%,0.030000000000000027,3%
22508000000,2021,34184687.48,18077813,16106874.479999997,0.47,47.0%,NA,NA,NA,NA
22508000000,2022,30262766.35,16429365,13833401.350000001,0.46,46.0%,-0.14,-14%,-0.009999999999999953,-1%
22509000000,2021,12848669.38,9104103.05,3744566.33,0.29,29.0%,NA,NA,NA,NA
22509000000,2022,11182473.57,8056403,3126070.5700000003,0.28,28.0%,-0.17,-17%,-0.009999999999999953,-1%
22511000000,2021,74702715.59,31893075.05,42809640.54000001,0.57,57.0%,NA,NA,NA,NA
22511000000,2022,69462737.47,28208881.21,41253856.26,0.59,59.0%,-0.04,-4%,0.020000000000000018,2%
22512000000,2021,28648433.15,10290960,18357473.15,0.64,64.0%,NA,NA,NA,NA
22512000000,2022,26100762.48,10374087,15726675.48,0.6,60.0%,-0.14,-14%,-0.040000000000000036,-4%
22513000000,2021,20105714.82,12594797,7510917.82,0.37,37.0%,NA,NA,NA,NA
22513000000,2022,21879016.12,12486560.38,9392455.74,0.43,43.0%,0.25,25%,0.06,6%
22514000000,2021,43430127.25,18326978,25103149.25,0.58,58.0%,NA,NA,NA,NA
22514000000,2022,28815190.76,10937442.04,17877748.720000003,0.62,62.0%,-0.29,-29%,0.040000000000000036,4%
22515000000,2021,21208076.49,9018871,12189205.489999998,0.57,57.0%,NA,NA,NA,NA
22515000000,2022,18849915.97,7891888,10958027.969999999,0.58,58.0%,-0.1,-10%,0.010000000000000009,1%
22516000000,2021,83637093.3,47242233,36394860.3,0.44,44.0%,NA,NA,NA,NA
22516000000,2022,81697060.05,41629424,40067636.05,0.49,49.0%,0.1,10%,0.04999999999999999,5%
22517000000,2021,127556524.52,71482451.5,56074073.019999996,0.44,44.0%,NA,NA,NA,NA
22517000000,2022,111341690.34,58883023,52458667.34,0.47,47.0%,-0.06,-6%,0.02999999999999997,3%
22518000000,2021,25487352.32,11821806,13665546.32,0.54,54.0%,NA,NA,NA,NA
22518000000,2022,23926759.43,10982130,12944629.43,0.54,54.0%,-0.05,-5%,0,0%
22519000000,2021,63886575.96,20735376,43151199.96,0.68,68.0%,NA,NA,NA,NA
22519000000,2022,55798491.22,17098924.16,38699567.06,0.69,69.0%,-0.1,-10%,0.009999999999999898,1%
22520000000,2021,42987464.81,16543058,26444406.810000002,0.62,62.0%,NA,NA,NA,NA
22520000000,2022,34705268.43,19098519,15606749.43,0.45,45.0%,-0.41,-41%,-0.16999999999999998,-17%
22521000000,2021,72488915.92,35155309,37333606.92,0.52,52.0%,NA,NA,NA,NA
22521000000,2022,62127692.06,27637311,34490381.06,0.56,56.0%,-0.08,-8%,0.040000000000000036,4%
22522000000,2021,44351050.48,23785889,20565161.479999997,0.46,46.0%,NA,NA,NA,NA
22522000000,2022,46206895.17,21157503.66,25049391.51,0.54,54.0%,0.22,22%,0.08000000000000002,8%
22523000000,2021,89520806.2,39517487,50003319.2,0.56,56.0%,NA,NA,NA,NA
22523000000,2022,84638798.55,37025486.75,47613311.8,0.56,56.0%,-0.05,-5%,0,0%
22524000000,2021,10468632.81,6421817,4046815.8100000005,0.39,39.0%,NA,NA,NA,NA
22524000000,2022,8762212.05,4554219,4207993.050000001,0.48,48.0%,0.04,4%,0.08999999999999997,9%
22525000000,2021,23211191.57,10961869,12249322.57,0.53,53.0%,NA,NA,NA,NA
22525000000,2022,19006252.58,10821534.79,8184717.789999999,0.43,43.0%,-0.33,-33%,-0.10000000000000003,-10%
22526000000,2021,43657645.33,25619979,18037666.33,0.41,41.0%,NA,NA,NA,NA
22526000000,2022,40447619.51,26478193,13969426.509999998,0.35,35.0%,-0.23,-23%,-0.06,-6%
22527000000,2021,125041897.13,56402026,68639871.13,0.55,55.0%,NA,NA,NA,NA
22527000000,2022,116236833.83,52699337.25,63537496.58,0.55,55.0%,-0.07,-7%,0,0%
22528000000,2021,39328312.43,17414901.51,21913410.919999998,0.56,56.0%,NA,NA,NA,NA
22528000000,2022,38409822.24,16299435.24,22110387,0.58,58.0%,0.01,1%,0.019999999999999907,2%
22529000000,2021,39364901.08,20322464,19042437.08,0.48,48.0%,NA,NA,NA,NA
22529000000,2022,35222360.15,17222548.53,17999811.619999997,0.51,51.0%,-0.05,-5%,0.030000000000000027,3%
22530000000,2021,117388497.65,50924297,66464200.650000006,0.57,57.0%,NA,NA,NA,NA
22530000000,2022,107486691.21,38704960.3,68781730.91,0.64,64.0%,0.03,3%,0.07000000000000006,7%
22532000000,2021,19827153.77,9288991,10538162.77,0.53,53.0%,NA,NA,NA,NA
22532000000,2022,15100007.47,6509888,8590119.47,0.57,57.0%,-0.18,-18%,0.039999999999999925,4%
22533000000,2021,21968565.41,10385113,11583452.41,0.53,53.0%,NA,NA,NA,NA
22533000000,2022,20536758.04,10857982,9678776.04,0.47,47.0%,-0.16,-16%,-0.06000000000000005,-6%
22534000000,2021,25106571.97,16881229,8225342.969999999,0.33,33.0%,NA,NA,NA,NA
22534000000,2022,19464600.21,12983416.73,6481183.48,0.33,33.0%,-0.21,-21%,0,0%
22535000000,2021,21252793.11,10851131,10401662.11,0.49,49.0%,NA,NA,NA,NA
22535000000,2022,19554545.7,10294292.63,9260253.069999998,0.47,47.0%,-0.11,-11%,-0.020000000000000018,-2%
22536000000,2021,23728584.41,13471660.48,10256923.93,0.43,43.0%,NA,NA,NA,NA
22536000000,2022,23392740.56,13203358,10189382.559999999,0.44,44.0%,-0.01,-1%,0.010000000000000009,1%
22537000000,2021,20348923.46,13726748.13,6622175.33,0.33,33.0%,NA,NA,NA,NA
22537000000,2022,19409592.04,13870260.03,5539332.01,0.29,29.0%,-0.16,-16%,-0.040000000000000036,-4%
22538000000,2021,21067425.14,7862816,13204609.14,0.63,63.0%,NA,NA,NA,NA
22538000000,2022,18074829.46,5597964,12476865.46,0.69,69.0%,-0.06,-6%,0.05999999999999994,6%
22540000000,2021,74797450.27,39818132,34979318.269999996,0.47,47.0%,NA,NA,NA,NA
22540000000,2022,70942727.57000001,35220872.32,35721855.25000001,0.5,50.0%,0.02,2%,0.030000000000000027,3%
22543000000,2021,34605652.93,18589410,16016242.93,0.46,46.0%,NA,NA,NA,NA
22543000000,2022,40657858.64,16186072,24471786.64,0.6,60.0%,0.53,53%,0.13999999999999996,14%
22544000000,2021,22468028.96,11738626,10729402.96,0.48,48.0%,NA,NA,NA,NA
22544000000,2022,19680862.51,11848788.2,7832074.310000002,0.4,40.0%,-0.27,-27%,-0.07999999999999996,-8%
22545000000,2021,145954664.49,49243702,96710962.49000001,0.66,66.0%,NA,NA,NA,NA
22545000000,2022,127350696.16,42825916,84524780.16,0.66,66.0%,-0.13,-13%,0,0%
22546000000,2021,223183138.5,44796493,178386645.5,0.8,80.0%,NA,NA,NA,NA
22546000000,2022,238073251.16,37836976,200236275.16,0.84,84.0%,0.12,12%,0.039999999999999925,4%
22547000000,2021,24101979.88,15320453,8781526.879999999,0.36,36.0%,NA,NA,NA,NA
22547000000,2022,22777895.22,14663058,8114837.219999999,0.36,36.0%,-0.08,-8%,0,0%
22548000000,2021,16727608.09,9428158,7299450.09,0.44,44.0%,NA,NA,NA,NA
22548000000,2022,14870404.5,8790395,6080009.5,0.41,41.0%,-0.17,-17%,-0.030000000000000027,-3%
22549000000,2021,18972730.4,8383110,10589620.399999999,0.56,56.0%,NA,NA,NA,NA
22549000000,2022,18801808.01,7492873,11308935.010000002,0.6,60.0%,0.07,7%,0.039999999999999925,4%
22552000000,2021,238548230.84,67118181.3,171430049.54000002,0.72,72.0%,NA,NA,NA,NA
22552000000,2022,272059395.28999996,71058924.83,201000470.45999998,0.74,74.0%,0.17,17%,0.020000000000000018,2%
22553000000,2021,64993513.87,36631661,28361852.869999997,0.44,44.0%,NA,NA,NA,NA
22553000000,2022,62980608.53,33221697,29758911.53,0.47,47.0%,0.05,5%,0.02999999999999997,3%
22554000000,2021,92700263.22,40397318,52302945.22,0.56,56.0%,NA,NA,NA,NA
22554000000,2022,82625923.62,38514952,44110971.620000005,0.53,53.0%,-0.16,-16%,-0.030000000000000027,-3%
22555000000,2021,24794763.31,12575450,12219313.309999999,0.49,49.0%,NA,NA,NA,NA
22555000000,2022,25527805.02,11557411,13970394.02,0.55,55.0%,0.14,14%,0.06000000000000005,6%
22556000000,2021,11053237.56,4403681,6649556.5600000005,0.6,60.0%,NA,NA,NA,NA
22556000000,2022,10469645.31,4067942,6401703.3100000005,0.61,61.0%,-0.04,-4%,0.010000000000000009,1%
22557000000,2021,104448449.59,49230602,55217847.59,0.53,53.0%,NA,NA,NA,NA
22557000000,2022,100210206.62,42631425.51,57578781.11000001,0.57,57.0%,0.04,4%,0.039999999999999925,4%
22558000000,2021,377513500.77,126943020.46,250570480.31,0.66,66.0%,NA,NA,NA,NA
22558000000,2022,482960757.97,134269580.8,348691177.17,0.72,72.0%,0.39,39%,0.05999999999999994,6%
22559000000,2021,17225687.56,8432071,8793616.559999999,0.51,51.0%,NA,NA,NA,NA
22559000000,2022,16257883.5,7659734,8598149.5,0.53,53.0%,-0.02,-2%,0.020000000000000018,2%
22560000000,2021,17517715,11784199,5733516,0.33,33.0%,NA,NA,NA,NA
22560000000,2022,17740289.68,12443907,5296382.68,0.3,30.0%,-0.08,-8%,-0.030000000000000027,-3%
22561000000,2021,22929111.3,14356904.29,8572207.010000002,0.37,37.0%,NA,NA,NA,NA
22561000000,2022,23088107.68,14915769,8172338.68,0.35,35.0%,-0.05,-5%,-0.020000000000000018,-2%
22562000000,2021,22054434.17,10504014,11550420.170000002,0.52,52.0%,NA,NA,NA,NA
22562000000,2022,17914223.03,9626850,8287373.030000001,0.46,46.0%,-0.28,-28%,-0.06,-6%
22563000000,2021,103345761.71,52496383,50849378.70999999,0.49,49.0%,NA,NA,NA,NA
22563000000,2022,108717888.96,45818068.32,62899820.63999999,0.58,58.0%,0.24,24%,0.08999999999999997,9%
22564000000,2021,1400410901.31,348343656,1052067245.31,0.75,75.0%,NA,NA,NA,NA
22564000000,2022,1706031929.17,327387088.76,1378644840.41,0.81,81.0%,0.31,31%,0.06000000000000005,6%
22565000000,2021,177450080.26,62697599,114752481.25999999,0.65,65.0%,NA,NA,NA,NA
22565000000,2022,241526329.87,53651237,187875092.87,0.78,78.0%,0.64,64%,0.13,13%
22566000000,2021,16316051.21,8654468,7661583.210000001,0.47,47.0%,NA,NA,NA,NA
22566000000,2022,14809118.25,8105952,6703166.25,0.45,45.0%,-0.13,-13%,-0.019999999999999962,-2%
22567000000,2021,75029655.33,34550627,40479028.33,0.54,54.0%,NA,NA,NA,NA
22567000000,2022,177595973.1,32588688.98,145007284.12,0.82,82.0%,2.58,258%,0.2799999999999999,28%
23501000000,2021,28486648.03,15312270,13174378.030000001,0.46,46.0%,NA,NA,NA,NA
23501000000,2022,31760405.32,16668517,15091888.32,0.48,48.0%,0.15,15%,0.019999999999999962,2%
23502000000,2021,22791119.13,6435544,16355575.129999999,0.72,72.0%,NA,NA,NA,NA
23502000000,2022,20123835.04,5735671,14388164.04,0.71,71.0%,-0.12,-12%,-0.010000000000000009,-1%
23503000000,2021,17284679.4,6178049,11106630.399999999,0.64,64.0%,NA,NA,NA,NA
23503000000,2022,17139835.669999998,6272976,10866859.669999998,0.63,63.0%,-0.02,-2%,-0.010000000000000009,-1%
23504000000,2021,132347792.67,48475481,83872311.67,0.63,63.0%,NA,NA,NA,NA
23504000000,2022,114861518.38,43240207.55,71621310.83,0.62,62.0%,-0.15,-15%,-0.010000000000000009,-1%
23505000000,2021,28119949.43,10519084,17600865.43,0.63,63.0%,NA,NA,NA,NA
23505000000,2022,23819146.93,8509989,15309157.93,0.64,64.0%,-0.13,-13%,0.010000000000000009,1%
23506000000,2021,17418294.26,7315095,10103199.260000002,0.58,58.0%,NA,NA,NA,NA
23506000000,2022,16461013.51,7223566,9237447.51,0.56,56.0%,-0.09,-9%,-0.019999999999999907,-2%
23507000000,2021,21881869.79,8136894,13744975.79,0.63,63.0%,NA,NA,NA,NA
23507000000,2022,18390077.83,7249762.72,11140315.11,0.61,61.0%,-0.19,-19%,-0.020000000000000018,-2%
23508000000,2021,29200103,14611387.73,14588715.27,0.5,50.0%,NA,NA,NA,NA
23508000000,2022,27775339.48,15336931.36,12438408.120000001,0.45,45.0%,-0.15,-15%,-0.04999999999999999,-5%
23509000000,2021,138119989.83,51324338.94,86795650.89000002,0.63,63.0%,NA,NA,NA,NA
23509000000,2022,123834265.48,46746956,77087309.48,0.62,62.0%,-0.11,-11%,-0.010000000000000009,-1%
23510000000,2021,63628324.300000004,12162667.69,51465656.61000001,0.81,81.0%,NA,NA,NA,NA
23510000000,2022,69560721.67999999,11471928.48,58088793.19999999,0.84,84.0%,0.13,13%,0.029999999999999916,3%
23511000000,2021,19181725.77,9258257,9923468.77,0.52,52.0%,NA,NA,NA,NA
23511000000,2022,19102375.8,9961738,9140637.8,0.48,48.0%,-0.08,-8%,-0.040000000000000036,-4%
23514000000,2021,170423837.33,46068788,124355049.33000001,0.73,73.0%,NA,NA,NA,NA
23514000000,2022,112550896.83,42585648.62,69965248.21000001,0.62,62.0%,-0.44,-44%,-0.10999999999999999,-11%
23515000000,2021,72058510.76,28369288,43689222.760000005,0.61,61.0%,NA,NA,NA,NA
23515000000,2022,71865578.16,25904057.22,45961520.94,0.64,64.0%,0.05,5%,0.030000000000000027,3%
23516000000,2021,15125478.77,6251599,8873879.77,0.59,59.0%,NA,NA,NA,NA
23516000000,2022,14992909.16,5635078,9357831.16,0.62,62.0%,0.05,5%,0.030000000000000027,3%
23519000000,2021,16436688.44,6704973,9731715.44,0.59,59.0%,NA,NA,NA,NA
23519000000,2022,13968041.46,5730036,8238005.460000001,0.59,59.0%,-0.15,-15%,0,0%
23520000000,2021,64913508.21,24143886,40769622.21,0.63,63.0%,NA,NA,NA,NA
23520000000,2022,70325885.66,23461620.87,46864264.78999999,0.67,67.0%,0.15,15%,0.040000000000000036,4%
23521000000,2021,26120802.23,10732024,15388778.23,0.59,59.0%,NA,NA,NA,NA
23521000000,2022,35773219.46,10181574,25591645.46,0.72,72.0%,0.66,66%,0.13,13%
23522000000,2021,70337707.3,28446731,41890976.3,0.6,60.0%,NA,NA,NA,NA
23522000000,2022,60427919.97,25094804,35333115.97,0.58,58.0%,-0.16,-16%,-0.020000000000000018,-2%
23523000000,2021,12889001.05,7024728,5864273.050000001,0.45,45.0%,NA,NA,NA,NA
23523000000,2022,10412126.44,5594581,4817545.4399999995,0.46,46.0%,-0.18,-18%,0.010000000000000009,1%
23524000000,2021,16054853.66,5114771,10940082.66,0.68,68.0%,NA,NA,NA,NA
23524000000,2022,16850852.56,4619471,12231381.559999999,0.73,73.0%,0.12,12%,0.04999999999999993,5%
23525000000,2021,24353957.75,12777585,11576372.75,0.48,48.0%,NA,NA,NA,NA
23525000000,2022,22756648.55,10456829,12299819.55,0.54,54.0%,0.06,6%,0.06000000000000005,6%
23526000000,2021,19138627.59,8829485,10309142.59,0.54,54.0%,NA,NA,NA,NA
23526000000,2022,17271580.32,7484303,9787277.32,0.57,57.0%,-0.05,-5%,0.029999999999999916,3%
23527000000,2021,35401918.56,15191853,20210065.560000002,0.57,57.0%,NA,NA,NA,NA
23527000000,2022,30386504.44,11839970,18546534.44,0.61,61.0%,-0.08,-8%,0.040000000000000036,4%
23529000000,2021,16479640.7,10166227,6313413.699999999,0.38,38.0%,NA,NA,NA,NA
23529000000,2022,14679890.9,9151826,5528064.9,0.38,38.0%,-0.12,-12%,0,0%
23530000000,2021,25510026.88,8345841,17164185.88,0.67,67.0%,NA,NA,NA,NA
23530000000,2022,19576602.15,7118118.5,12458483.649999999,0.64,64.0%,-0.27,-27%,-0.030000000000000027,-3%
23531000000,2021,15441506.92,7576815,7864691.92,0.51,51.0%,NA,NA,NA,NA
23531000000,2022,12553340.65,6062405.65,6490935,0.52,52.0%,-0.17,-17%,0.010000000000000009,1%
23532000000,2021,15692606.24,5235513,10457093.24,0.67,67.0%,NA,NA,NA,NA
23532000000,2022,13475360.58,4889592.12,8585768.46,0.64,64.0%,-0.18,-18%,-0.030000000000000027,-3%
23533000000,2021,28954883.8,14575993,14378890.8,0.5,50.0%,NA,NA,NA,NA
23533000000,2022,24867839.97,13227455,11640384.969999999,0.47,47.0%,-0.19,-19%,-0.030000000000000027,-3%
23534000000,2021,23241143.11,9131174,14109969.11,0.61,61.0%,NA,NA,NA,NA
23534000000,2022,20930669.64,9118985,11811684.64,0.56,56.0%,-0.16,-16%,-0.04999999999999993,-5%
23535000000,2021,38814592,19362871,19451721,0.5,50.0%,NA,NA,NA,NA
23535000000,2022,38391762.26,20987252,17404510.259999998,0.45,45.0%,-0.11,-11%,-0.04999999999999999,-5%
23536000000,2021,42918817.77,16371347,26547470.770000003,0.62,62.0%,NA,NA,NA,NA
23536000000,2022,33211552.34,15421200,17790352.34,0.54,54.0%,-0.33,-33%,-0.07999999999999996,-8%
23538000000,2021,28783226.29,15493888,13289338.29,0.46,46.0%,NA,NA,NA,NA
23538000000,2022,28788013.74,16894165,11893848.739999998,0.41,41.0%,-0.11,-11%,-0.050000000000000044,-5%
23539000000,2021,12370063.75,4756423,7613640.75,0.62,62.0%,NA,NA,NA,NA
23539000000,2022,10235850.32,4207688,6028162.32,0.59,59.0%,-0.21,-21%,-0.030000000000000027,-3%
23540000000,2021,58721870.9,29743581.1,28978289.799999997,0.49,49.0%,NA,NA,NA,NA
23540000000,2022,50261175.54,22785536.43,27475639.11,0.55,55.0%,-0.05,-5%,0.06000000000000005,6%
23542000000,2021,12130684.73,6787876,5342808.73,0.44,44.0%,NA,NA,NA,NA
23542000000,2022,12436931.06,7048770,5388161.0600000005,0.43,43.0%,0.01,1%,-0.010000000000000009,-1%
23546000000,2021,52178502.44,21554564,30623938.439999998,0.59,59.0%,NA,NA,NA,NA
23546000000,2022,62941651.660000004,23701290,39240361.660000004,0.62,62.0%,0.28,28%,0.030000000000000027,3%
23547000000,2021,14531820.299999999,6650788,7881032.299999999,0.54,54.0%,NA,NA,NA,NA
23547000000,2022,17070377.06,8341211,8729166.059999999,0.51,51.0%,0.11,11%,-0.030000000000000027,-3%
23549000000,2021,14966868.66,7431639,7535229.66,0.5,50.0%,NA,NA,NA,NA
23549000000,2022,15185760.99,7386120,7799640.99,0.51,51.0%,0.04,4%,0.010000000000000009,1%
23551000000,2021,63122982.57,24711582,38411400.57,0.61,61.0%,NA,NA,NA,NA
23551000000,2022,60980808.5,23840247,37140561.5,0.61,61.0%,-0.03,-3%,0,0%
23552000000,2021,78621407.72,34618696.82,44002710.9,0.56,56.0%,NA,NA,NA,NA
23552000000,2022,76087101.01,31366358,44720743.010000005,0.59,59.0%,0.02,2%,0.029999999999999916,3%
23553000000,2021,14485142.209999999,7182982.7,7302159.509999999,0.5,50.0%,NA,NA,NA,NA
23553000000,2022,11771003.53,5761941,6009062.529999999,0.51,51.0%,-0.18,-18%,0.010000000000000009,1%
23554000000,2021,125772376.84,36816586,88955790.84,0.71,71.0%,NA,NA,NA,NA
23554000000,2022,114396620.97,29471616.09,84925004.88,0.74,74.0%,-0.05,-5%,0.030000000000000027,3%
23555000000,2021,59109348.12,24224479,34884869.12,0.59,59.0%,NA,NA,NA,NA
23555000000,2022,56978181.4,21204862,35773319.4,0.63,63.0%,0.03,3%,0.040000000000000036,4%
23556000000,2021,48462892.6,7401474,41061418.6,0.85,85.0%,NA,NA,NA,NA
23556000000,2022,15534870.42,6070712,9464158.42,0.61,61.0%,-0.77,-77%,-0.24,-24%
23557000000,2021,16135381.17,7234168,8901213.17,0.55,55.0%,NA,NA,NA,NA
23557000000,2022,12794766.52,6491235,6303531.52,0.49,49.0%,-0.29,-29%,-0.06000000000000005,-6%
23558000000,2021,23101210.08,8886587,14214623.079999998,0.62,62.0%,NA,NA,NA,NA
23558000000,2022,22131247.44,8772523,13358724.440000001,0.6,60.0%,-0.06,-6%,-0.020000000000000018,-2%
23559000000,2021,23165153.509999998,8037022,15128131.509999998,0.65,65.0%,NA,NA,NA,NA
23559000000,2022,24601161.78,7382245,17218916.78,0.7,70.0%,0.14,14%,0.04999999999999993,5%
