oblast_code,raion_code,settlement_name,category_label,settlement_code,rada_code,rada_name,raion_name,oblast_name
3500000000,3522200000,Мошорине,село,3522284201,3522284200,NA,NA,NA
3500000000,3522200000,Васине,село,3522284202,3522284200,NA,NA,NA
3500000000,3522200000,Пантазіївка,село,3522284901,3522284900,NA,NA,NA
3500000000,3522200000,Веселка,село,3522284902,3522284900,NA,NA,NA
3500000000,3522200000,Троянка,село,3522284903,3522284900,NA,NA,NA
3500000000,3522200000,Шевченкове,село,3522284904,3522284900,NA,NA,NA
3500000000,3522200000,Петрове,село,3522285401,3522285400,NA,NA,NA
3500000000,3522200000,Новоолександрівка,село,3522285402,3522285400,NA,NA,NA
3500000000,3522200000,Сокільники,село,3522285403,3522285400,NA,NA,NA
3500000000,3522200000,Суботці,село,3522286301,3522286300,NA,NA,NA
3500000000,3522200000,Костянтинівка,село,3522286302,3522286300,NA,NA,NA
3500000000,3522200000,Коханівка,село,3522286303,3522286300,NA,NA,NA
3500000000,3522200000,Трепівка,село,3522287401,3522287400,NA,NA,NA
3500000000,3522200000,Долино-Кам�янка,село,3522287402,3522287400,NA,NA,NA
3500000000,3522200000,Зелений Гай,село,3522287403,3522287400,NA,NA,NA
3500000000,3522200000,Копані,село,3522287404,3522287400,NA,NA,NA
3500000000,3522200000,Новотрепівка,село,3522287405,3522287400,NA,NA,NA
3500000000,3522200000,Спасо-Мажарівка,село,3522287406,3522287400,NA,NA,NA
3500000000,3522200000,Топило,село,3522287407,3522287400,NA,NA,NA
3500000000,3522200000,Цибулеве,село,3522288501,3522288500,NA,NA,NA
3500000000,3522500000,Сільради Кропивницького Р-Ну,місто,3522580000,3522580000,Сільради Кропивницького Р-Ну,NA,NA
3500000000,3522500000,Аджамка,село,3522580301,3522580300,NA,NA,NA
3500000000,3522500000,Григорівка,село,3522580302,3522580300,NA,NA,NA
3500000000,3522500000,Павло-Миколаївка,село,3522580303,3522580300,NA,NA,NA
3500000000,3522500000,Привілля,село,3522580304,3522580300,NA,NA,NA
3500000000,3522500000,Бережинка,село,3522580901,3522580900,NA,NA,NA
3500000000,3522500000,Верхівці,село,3522580902,3522580900,NA,NA,NA
3500000000,3522500000,Макове,село,3522580903,3522580900,NA,NA,NA
3500000000,3522500000,Велика Северинка,село,3522581201,3522581200,NA,NA,NA
3500000000,3522500000,Кандаурове,село,3522581203,3522581200,NA,NA,NA
3500000000,3522500000,Лозуватка,село,3522581205,3522581200,NA,NA,NA
3500000000,3522500000,Підгайці,село,3522581207,3522581200,NA,NA,NA
3500000000,3522500000,Веселівка,село,3522581501,3522581500,NA,NA,NA
3500000000,3522500000,Зелений Гай,село,3522581502,3522581500,NA,NA,NA
3500000000,3522500000,Вільне,село,3522581901,3522581900,NA,NA,NA
3500000000,3522500000,Високі Байраки,село,3522582101,3522582100,NA,NA,NA
3500000000,3522500000,Андросове,село,3522582102,3522582100,NA,NA,NA
3500000000,3522500000,Рожнятівка,село,3522582104,3522582100,NA,NA,NA
3500000000,3522500000,Червоний Кут,село,3522582105,3522582100,NA,NA,NA
3500000000,3522500000,Гаївка,село,3522582401,3522582400,NA,NA,NA
3500000000,3522500000,Новогригорівка,село,3522582402,3522582400,NA,NA,NA
3500000000,3522500000,Грузьке,село,3522582801,3522582800,NA,NA,NA
3500000000,3522500000,Івано-Благодатне,село,3522583302,3522583300,NA,NA,NA
3500000000,3522500000,Катеринівка,село,3522583701,3522583700,NA,NA,NA
3500000000,3522500000,Володимирівка,село,3522583702,3522583700,NA,NA,NA
3500000000,3522500000,Лісне,село,3522583703,3522583700,NA,NA,NA
3500000000,3522500000,Мальовниче,село,3522583704,3522583700,NA,NA,NA
3500000000,3522500000,Миронівка,село,3522583705,3522583700,NA,NA,NA
3500000000,3522500000,Обознівка,село,3522583706,3522583700,NA,NA,NA
3500000000,3522500000,Олександрівка,село,3522583707,3522583700,NA,NA,NA
3500000000,3522500000,Олексіївка,село,3522583708,3522583700,NA,NA,NA
3500000000,3522500000,Осикувате,село,3522583709,3522583700,NA,NA,NA
3500000000,3522500000,Могутнє,село,3522584501,3522584500,NA,NA,NA
3500000000,3522500000,Аврамівка,село,3522584503,3522584500,NA,NA,NA
3500000000,3522500000,Миколаївка,село,3522585001,3522585000,NA,NA,NA
3500000000,3522500000,Корлюгівка,село,3522585002,3522585000,NA,NA,NA
3500000000,3522500000,Олено-Косогорівка,село,3522585003,3522585000,NA,NA,NA
3500000000,3522500000,Українка,село,3522585004,3522585000,NA,NA,NA
3500000000,3522500000,Шевченкове,село,3522585005,3522585000,NA,NA,NA
3500000000,3522500000,Шостаківка,селище,3522585006,3522585000,NA,NA,NA
3500000000,3522500000,Новоолександрівка,село,3522585401,3522585400,NA,NA,NA
3500000000,3522500000,Медерове,село,3522585402,3522585400,NA,NA,NA
3500000000,3522500000,Молодецьке,село,3522585403,3522585400,NA,NA,NA
3500000000,3522500000,Нововолодимирівка,село,3522585404,3522585400,NA,NA,NA
3500000000,3522500000,Овсяниківка,село,3522586201,3522586200,NA,NA,NA
3500000000,3522500000,Оситняжка,село,3522586401,3522586400,NA,NA,NA
3500000000,3522500000,Петрове,село,3522586402,3522586400,NA,NA,NA
3500000000,3522500000,Первозванівка,село,3522586601,3522586600,NA,NA,NA
3500000000,3522500000,Неопалимівка,село,3522586602,3522586600,NA,NA,NA
3500000000,3522500000,Попівка,село,3522586603,3522586600,NA,NA,NA
3500000000,3522500000,Зоря,село,3522586604,3522586600,NA,NA,NA
3500000000,3522500000,Сонячне,село,3522586605,3522586600,NA,NA,NA
3500000000,3522500000,Калинівка,село,3522586606,3522586600,NA,NA,NA
3500000000,3522500000,Клинці,село,3522586607,3522586600,NA,NA,NA
3500000000,3522500000,Миколаївські Сади,село,3522586608,3522586600,NA,NA,NA
3500000000,3522500000,Паращине Поле,село,3522586609,3522586600,NA,NA,NA
3500000000,3522500000,Степове,село,3522586610,3522586600,NA,NA,NA
3500000000,3522500000,Федорівка,село,3522586611,3522586600,NA,NA,NA
3500000000,3522500000,Покровське,село,3522586901,3522586900,NA,NA,NA
3500000000,3522500000,Демешкове,село,3522586902,3522586900,NA,NA,NA
3500000000,3522500000,Любо-Надеждівка,село,3522586903,3522586900,NA,NA,NA
3500000000,3522500000,Созонівка,село,3522587001,3522587000,NA,NA,NA
3500000000,3522500000,Соколівське,село,3522587201,3522587200,NA,NA,NA
3500000000,3522500000,Липове,село,3522587202,3522587200,NA,NA,NA
3500000000,3522500000,Нова Павлівка,село,3522587203,3522587200,NA,NA,NA
3500000000,3522500000,Новопетрівка,село,3522587204,3522587200,NA,NA,NA
3500000000,3522500000,Черняхівка,село,3522587205,3522587200,NA,NA,NA
3500000000,3522500000,Безводня,село,3522587206,3522587200,NA,NA,NA
3500000000,3522500000,Вишняківка,село,3522587207,3522587200,NA,NA,NA
3500000000,3522500000,Ганнинське,село,3522587208,3522587200,NA,NA,NA
3500000000,3522500000,Дар�ївка,село,3522587209,3522587200,NA,NA,NA
3500000000,3522500000,Іванівка,село,3522587210,3522587200,NA,NA,NA
3500000000,3522500000,Карлівка,село,3522587211,3522587200,NA,NA,NA
3500000000,3522500000,Назарівка,село,3522587212,3522587200,NA,NA,NA
3500000000,3522500000,Оленівка,село,3522587213,3522587200,NA,NA,NA
3500000000,3522500000,Червоний Яр,село,3522587901,3522587900,NA,NA,NA
3500000000,3522800000,Селища Міського Типу Компаніївського Р-Ну,місто,3522855000,3522855000,Селища Міського Типу Компаніївського Р-Ну,NA,NA
3500000000,3522800000,Компаніївка,селище міського типу,3522855100,3522855100,Компаніївка,NA,NA
3500000000,3522800000,Громадське,село,3522855101,3522855100,Компаніївка,NA,NA
3500000000,3522800000,Живанівка,село,3522855102,3522855100,Компаніївка,NA,NA
3500000000,3522800000,Лужок,село,3522855103,3522855100,Компаніївка,NA,NA
3500000000,3522800000,Сільради Компаніївського Р-Ну,місто,3522880000,3522880000,Сільради Компаніївського Р-Ну,NA,NA
3500000000,3522800000,Виноградівка,село,3522880901,3522880900,NA,NA,NA
3500000000,3522800000,Ромашки,село,3522880903,3522880900,NA,NA,NA
3500000000,3522800000,Травневе,село,3522880905,3522880900,NA,NA,NA
3500000000,3522800000,Водяне,село,3522881101,3522881100,NA,NA,NA
3500000000,3522800000,Гарманівка,село,3522881401,3522881400,NA,NA,NA
3500000000,3522800000,Обертасове,село,3522881403,3522881400,NA,NA,NA
3500000000,3522800000,Семенівка,село,3522881404,3522881400,NA,NA,NA
3500000000,3522800000,Трудолюбівка,село,3522881405,3522881400,NA,NA,NA
3500000000,3522800000,Голубієвичі,село,3522881501,3522881500,NA,NA,NA
3500000000,3522800000,Антонівка,село,3522881503,3522881500,NA,NA,NA
3500000000,3522800000,Губівка,село,3522881601,3522881600,NA,NA,NA
3500000000,3522800000,Бузова,село,3522882004,3522882000,NA,NA,NA
3500000000,3522800000,Коротяк,село,3522882007,3522882000,NA,NA,NA
3500000000,3522800000,Морквина,село,3522882010,3522882000,NA,NA,NA
3500000000,3522800000,Лозуватка,село,3522882301,3522882300,NA,NA,NA
3500000000,3522800000,Волошки,село,3522882302,3522882300,NA,NA,NA
3500000000,3522800000,Дружба,село,3522882303,3522882300,NA,NA,NA
3500000000,3522800000,Мар�ївка,село,3522883001,3522883000,NA,NA,NA
3500000000,3522800000,Зелене,село,3522883002,3522883000,NA,NA,NA
3500000000,3522800000,Тернова Балка,село,3522883003,3522883000,NA,NA,NA
3500000000,3522800000,Нечаївка,село,3522883801,3522883800,NA,NA,NA
3500000000,3522800000,Золотницьке,село,3522883803,3522883800,NA,NA,NA
3500000000,3522800000,Криничувате,село,3522883804,3522883800,NA,NA,NA
3500000000,3522800000,Першотравенка,село,3522884301,3522884300,NA,NA,NA
3500000000,3522800000,Вишнівка,село,3522884302,3522884300,NA,NA,NA
3500000000,3522800000,Володимирівка,село,3522884303,3522884300,NA,NA,NA
3500000000,3522800000,Гордіївка,село,3522884304,3522884300,NA,NA,NA
3500000000,3522800000,Петрівка,село,3522884601,3522884600,NA,NA,NA
3500000000,3522800000,Інженерівка,село,3522884602,3522884600,NA,NA,NA
3500000000,3522800000,Наглядівка,село,3522884603,3522884600,NA,NA,NA
3500000000,3522800000,Павлівка,село,3522884604,3522884600,NA,NA,NA
3500000000,3522800000,Полтавка,село,3522885001,3522885000,NA,NA,NA
3500000000,3522800000,Вербове,село,3522885002,3522885000,NA,NA,NA
3500000000,3522800000,Долинівка,село,3522885003,3522885000,NA,NA,NA
3500000000,3522800000,Сасівка,село,3522885301,3522885300,NA,NA,NA
3500000000,3522800000,Софіївка,село,3522885401,3522885400,NA,NA,NA
3500000000,3522800000,Покровка,село,3522885403,3522885400,NA,NA,NA
3500000000,3522800000,Червона Слобода,село,3522885801,3522885800,NA,NA,NA
3500000000,3522800000,Березнегувате,село,3522885802,3522885800,NA,NA,NA
3500000000,3522800000,Богодарівка,село,3522885803,3522885800,NA,NA,NA
3500000000,3522800000,Грізне,село,3522885805,3522885800,NA,NA,NA
3500000000,3522800000,Коневе,село,3522885806,3522885800,NA,NA,NA
3500000000,3522800000,Кременчувате,село,3522885808,3522885800,NA,NA,NA
3500000000,3522800000,Малоконеве,село,3522885809,3522885800,NA,NA,NA
3500000000,3522800000,Червоновершка,село,3522885901,3522885900,NA,NA,NA
3500000000,3522800000,Братерське,село,3522885902,3522885900,NA,NA,NA
3500000000,3522800000,Роздолля,село,3522885903,3522885900,NA,NA,NA
3500000000,3523100000,Міста Районного Підпорядкування Маловисківського Р-Ну,місто,3523110000,3523110000,Міста Районного Підпорядкування Маловисківського Р-Ну,NA,NA
3500000000,3523100000,Мала Виска,місто,3523110100,3523110100,Мала Виска,NA,NA
3500000000,3523100000,Заповідне,селище,3523110101,3523110100,Мала Виска,NA,NA
3500000000,3523100000,Краснопілка,село,3523110102,3523110100,Мала Виска,NA,NA
3500000000,3523100000,Вишневе,селище,3523110103,3523110100,Мала Виска,NA,NA
3500000000,3523100000,Веселе,село,3523110104,3523110100,Мала Виска,NA,NA
3500000000,3523100000,Новомиколаївка,село,3523110105,3523110100,Мала Виска,NA,NA
